query_text,storeview_id,store_id,website_id,redirect,display_in_terms,is_external
ciga,15,,,in-store-only-es,0,0
golden virginia,15,,,in-store-only-es,0,0
toba,15,,,in-store-only-es,0,0
tabaco,15,,,in-store-only-es,0,0
cigars,15,,,in-store-only-es,0,0
tabacco,15,,,in-store-only-es,0,0
camel,15,,,in-store-only-es,0,0
Malboro,15,,,in-store-only-es,0,0
Iqos,15,,,in-store-only-es,0,0
Amberleaf,15,,,in-store-only-es,0,0
cigare,15,,,in-store-only-es,0,0
Tabac,15,,,in-store-only-es,0,0
winston,15,,,in-store-only-es,0,0
zigaretten,15,,,in-store-only-es,0,0
snus,15,,,in-store-only-es,0,0
tobacc,15,,,in-store-only-es,0,0
taba,15,,,in-store-only-es,0,0
vape,15,,,in-store-only-es,0,0
marlboro gold,15,,,in-store-only-es,0,0
cigaret,15,,,in-store-only-es,0,0
cigarros,15,,,in-store-only-es,0,0
amber leaf tobacco,15,,,in-store-only-es,0,0
cigarrillos,15,,,in-store-only-es,0,0
Tobaco,15,,,in-store-only-es,0,0
cigarets,15,,,in-store-only-es,0,0
tobac,15,,,in-store-only-es,0,0
cigarett,15,,,in-store-only-es,0,0
lucky strike,15,,,in-store-only-es,0,0
Cigarro,15,,,in-store-only-es,0,0
heets,15,,,in-store-only-es,0,0
marlbo,15,,,in-store-only-es,0,0
Tabak,15,,,in-store-only-es,0,0
tobbaco,15,,,in-store-only-es,0,0
rolling tobacco,15,,,in-store-only-es,0,0
golden virginia tobacco,15,,,in-store-only-es,0,0
cigarr,15,,,in-store-only-es,0,0
Tabacc,15,,,in-store-only-es,0,0
tabbaco,15,,,in-store-only-es,0,0
cigarete,15,,,in-store-only-es,0,0
cigaretts,15,,,in-store-only-es,0,0
cigaretter,15,,,in-store-only-es,0,0
cigaretes,15,,,in-store-only-es,0,0
Cigarettes,16,,,in-store-only-en,0,0
tobacco,16,,,in-store-only-en,0,0
cigarette,16,,,in-store-only-en,0,0
Marlboro,16,,,in-store-only-en,0,0
cig,16,,,in-store-only-en,0,0
amber leaf,16,,,in-store-only-en,0,0
cigar,16,,,in-store-only-en,0,0
terea,16,,,in-store-only-en,0,0
ciga,16,,,in-store-only-en,0,0
golden virginia,16,,,in-store-only-en,0,0
toba,16,,,in-store-only-en,0,0
tabaco,16,,,in-store-only-en,0,0
cigars,16,,,in-store-only-en,0,0
tabacco,16,,,in-store-only-en,0,0
camel,16,,,in-store-only-en,0,0
Malboro,16,,,in-store-only-en,0,0
Iqos,16,,,in-store-only-en,0,0
Amberleaf,16,,,in-store-only-en,0,0
cigare,16,,,in-store-only-en,0,0
Tabac,16,,,in-store-only-en,0,0
winston,16,,,in-store-only-en,0,0
zigaretten,16,,,in-store-only-en,0,0
snus,16,,,in-store-only-en,0,0
tobacc,16,,,in-store-only-en,0,0
taba,16,,,in-store-only-en,0,0
vape,16,,,in-store-only-en,0,0
marlboro gold,16,,,in-store-only-en,0,0
cigaret,16,,,in-store-only-en,0,0
cigarros,16,,,in-store-only-en,0,0
amber leaf tobacco,16,,,in-store-only-en,0,0
cigarrillos,16,,,in-store-only-en,0,0
Tobaco,16,,,in-store-only-en,0,0
cigarets,16,,,in-store-only-en,0,0
tobac,16,,,in-store-only-en,0,0
cigarett,16,,,in-store-only-en,0,0
lucky strike,16,,,in-store-only-en,0,0
Cigarro,16,,,in-store-only-en,0,0
heets,16,,,in-store-only-en,0,0
marlbo,16,,,in-store-only-en,0,0
Tabak,16,,,in-store-only-en,0,0
tobbaco,16,,,in-store-only-en,0,0
rolling tobacco,16,,,in-store-only-en,0,0
golden virginia tobacco,16,,,in-store-only-en,0,0
cigarr,16,,,in-store-only-en,0,0
Tabacc,16,,,in-store-only-en,0,0
tabbaco,16,,,in-store-only-en,0,0
cigarete,16,,,in-store-only-en,0,0
cigaretts,16,,,in-store-only-en,0,0
cigaretter,16,,,in-store-only-en,0,0
cigaretes,16,,,in-store-only-en,0,0
Cigarettes,17,,,in-store-only-es,0,0
tobacco,17,,,in-store-only-es,0,0
cigarette,17,,,in-store-only-es,0,0
Marlboro,17,,,in-store-only-es,0,0
cig,17,,,in-store-only-es,0,0
amber leaf,17,,,in-store-only-es,0,0
cigar,17,,,in-store-only-es,0,0
terea,17,,,in-store-only-es,0,0
ciga,17,,,in-store-only-es,0,0
golden virginia,17,,,in-store-only-es,0,0
toba,17,,,in-store-only-es,0,0
tabaco,17,,,in-store-only-es,0,0
cigars,17,,,in-store-only-es,0,0
tabacco,17,,,in-store-only-es,0,0
camel,17,,,in-store-only-es,0,0
Malboro,17,,,in-store-only-es,0,0
Iqos,17,,,in-store-only-es,0,0
Amberleaf,17,,,in-store-only-es,0,0
cigare,17,,,in-store-only-es,0,0
Tabac,17,,,in-store-only-es,0,0
winston,17,,,in-store-only-es,0,0
zigaretten,17,,,in-store-only-es,0,0
snus,17,,,in-store-only-es,0,0
tobacc,17,,,in-store-only-es,0,0
taba,17,,,in-store-only-es,0,0
vape,17,,,in-store-only-es,0,0
marlboro gold,17,,,in-store-only-es,0,0
cigaret,17,,,in-store-only-es,0,0
cigarros,17,,,in-store-only-es,0,0
amber leaf tobacco,17,,,in-store-only-es,0,0
cigarrillos,17,,,in-store-only-es,0,0
Tobaco,17,,,in-store-only-es,0,0
cigarets,17,,,in-store-only-es,0,0
tobac,17,,,in-store-only-es,0,0
cigarett,17,,,in-store-only-es,0,0
lucky strike,17,,,in-store-only-es,0,0
Cigarro,17,,,in-store-only-es,0,0
heets,17,,,in-store-only-es,0,0
marlbo,17,,,in-store-only-es,0,0
Tabak,17,,,in-store-only-es,0,0
tobbaco,17,,,in-store-only-es,0,0
rolling tobacco,17,,,in-store-only-es,0,0
golden virginia tobacco,17,,,in-store-only-es,0,0
cigarr,17,,,in-store-only-es,0,0
Tabacc,17,,,in-store-only-es,0,0
tabbaco,17,,,in-store-only-es,0,0
cigarete,17,,,in-store-only-es,0,0
cigaretts,17,,,in-store-only-es,0,0
cigaretter,17,,,in-store-only-es,0,0
cigaretes,17,,,in-store-only-es,0,0
Cigarettes,18,,,in-store-only-en,0,0
tobacco,18,,,in-store-only-en,0,0
cigarette,18,,,in-store-only-en,0,0
Marlboro,18,,,in-store-only-en,0,0
cig,18,,,in-store-only-en,0,0
amber leaf,18,,,in-store-only-en,0,0
cigar,18,,,in-store-only-en,0,0
terea,18,,,in-store-only-en,0,0
ciga,18,,,in-store-only-en,0,0
golden virginia,18,,,in-store-only-en,0,0
toba,18,,,in-store-only-en,0,0
tabaco,18,,,in-store-only-en,0,0
cigars,18,,,in-store-only-en,0,0
tabacco,18,,,in-store-only-en,0,0
camel,18,,,in-store-only-en,0,0
Malboro,18,,,in-store-only-en,0,0
Iqos,18,,,in-store-only-en,0,0
Amberleaf,18,,,in-store-only-en,0,0
cigare,18,,,in-store-only-en,0,0
Tabac,18,,,in-store-only-en,0,0
winston,18,,,in-store-only-en,0,0
zigaretten,18,,,in-store-only-en,0,0
snus,18,,,in-store-only-en,0,0
tobacc,18,,,in-store-only-en,0,0
taba,18,,,in-store-only-en,0,0
vape,18,,,in-store-only-en,0,0
marlboro gold,18,,,in-store-only-en,0,0
cigaret,18,,,in-store-only-en,0,0
cigarros,18,,,in-store-only-en,0,0
amber leaf tobacco,18,,,in-store-only-en,0,0
cigarrillos,18,,,in-store-only-en,0,0
Tobaco,18,,,in-store-only-en,0,0
cigarets,18,,,in-store-only-en,0,0
tobac,18,,,in-store-only-en,0,0
cigarett,18,,,in-store-only-en,0,0
lucky strike,18,,,in-store-only-en,0,0
Cigarro,18,,,in-store-only-en,0,0
heets,18,,,in-store-only-en,0,0
marlbo,18,,,in-store-only-en,0,0
Tabak,18,,,in-store-only-en,0,0
tobbaco,18,,,in-store-only-en,0,0
rolling tobacco,18,,,in-store-only-en,0,0
golden virginia tobacco,18,,,in-store-only-en,0,0
cigarr,18,,,in-store-only-en,0,0
Tabacc,18,,,in-store-only-en,0,0
tabbaco,18,,,in-store-only-en,0,0
cigarete,18,,,in-store-only-en,0,0
cigaretts,18,,,in-store-only-en,0,0
cigaretter,18,,,in-store-only-en,0,0
cigaretes,18,,,in-store-only-en,0,0
Cigarettes,19,,,in-store-only-es,0,0
tobacco,19,,,in-store-only-es,0,0
cigarette,19,,,in-store-only-es,0,0
Marlboro,19,,,in-store-only-es,0,0
cig,19,,,in-store-only-es,0,0
amber leaf,19,,,in-store-only-es,0,0
cigar,19,,,in-store-only-es,0,0
terea,19,,,in-store-only-es,0,0
ciga,19,,,in-store-only-es,0,0
golden virginia,19,,,in-store-only-es,0,0
toba,19,,,in-store-only-es,0,0
tabaco,19,,,in-store-only-es,0,0
cigars,19,,,in-store-only-es,0,0
tabacco,19,,,in-store-only-es,0,0
camel,19,,,in-store-only-es,0,0
Malboro,19,,,in-store-only-es,0,0
Iqos,19,,,in-store-only-es,0,0
Amberleaf,19,,,in-store-only-es,0,0
cigare,19,,,in-store-only-es,0,0
Tabac,19,,,in-store-only-es,0,0
winston,19,,,in-store-only-es,0,0
zigaretten,19,,,in-store-only-es,0,0
snus,19,,,in-store-only-es,0,0
tobacc,19,,,in-store-only-es,0,0
taba,19,,,in-store-only-es,0,0
vape,19,,,in-store-only-es,0,0
marlboro gold,19,,,in-store-only-es,0,0
cigaret,19,,,in-store-only-es,0,0
cigarros,19,,,in-store-only-es,0,0
amber leaf tobacco,19,,,in-store-only-es,0,0
cigarrillos,19,,,in-store-only-es,0,0
Tobaco,19,,,in-store-only-es,0,0
cigarets,19,,,in-store-only-es,0,0
tobac,19,,,in-store-only-es,0,0
cigarett,19,,,in-store-only-es,0,0
lucky strike,19,,,in-store-only-es,0,0
Cigarro,19,,,in-store-only-es,0,0
heets,19,,,in-store-only-es,0,0
marlbo,19,,,in-store-only-es,0,0
Tabak,19,,,in-store-only-es,0,0
tobbaco,19,,,in-store-only-es,0,0
rolling tobacco,19,,,in-store-only-es,0,0
golden virginia tobacco,19,,,in-store-only-es,0,0
cigarr,19,,,in-store-only-es,0,0
Tabacc,19,,,in-store-only-es,0,0
tabbaco,19,,,in-store-only-es,0,0
cigarete,19,,,in-store-only-es,0,0
cigaretts,19,,,in-store-only-es,0,0
cigaretter,19,,,in-store-only-es,0,0
cigaretes,19,,,in-store-only-es,0,0
Cigarettes,20,,,in-store-only-es,0,0
tobacco,20,,,in-store-only-es,0,0
cigarette,20,,,in-store-only-es,0,0
Marlboro,20,,,in-store-only-es,0,0
cig,20,,,in-store-only-es,0,0
amber leaf,20,,,in-store-only-es,0,0
cigar,20,,,in-store-only-es,0,0
terea,20,,,in-store-only-es,0,0
ciga,20,,,in-store-only-es,0,0
golden virginia,20,,,in-store-only-es,0,0
toba,20,,,in-store-only-es,0,0
tabaco,20,,,in-store-only-es,0,0
cigars,20,,,in-store-only-es,0,0
tabacco,20,,,in-store-only-es,0,0
camel,20,,,in-store-only-es,0,0
Malboro,20,,,in-store-only-es,0,0
Iqos,20,,,in-store-only-es,0,0
Amberleaf,20,,,in-store-only-es,0,0
cigare,20,,,in-store-only-es,0,0
Tabac,20,,,in-store-only-es,0,0
winston,20,,,in-store-only-es,0,0
zigaretten,20,,,in-store-only-es,0,0
snus,20,,,in-store-only-es,0,0
tobacc,20,,,in-store-only-es,0,0
taba,20,,,in-store-only-es,0,0
vape,20,,,in-store-only-es,0,0
marlboro gold,20,,,in-store-only-es,0,0
cigaret,20,,,in-store-only-es,0,0
cigarros,20,,,in-store-only-es,0,0
amber leaf tobacco,20,,,in-store-only-es,0,0
cigarrillos,20,,,in-store-only-es,0,0
Tobaco,20,,,in-store-only-es,0,0
cigarets,20,,,in-store-only-es,0,0
tobac,20,,,in-store-only-es,0,0
cigarett,20,,,in-store-only-es,0,0
lucky strike,20,,,in-store-only-es,0,0
Cigarro,20,,,in-store-only-es,0,0
heets,20,,,in-store-only-es,0,0
marlbo,20,,,in-store-only-es,0,0
Tabak,20,,,in-store-only-es,0,0
tobbaco,20,,,in-store-only-es,0,0
rolling tobacco,20,,,in-store-only-es,0,0
golden virginia tobacco,20,,,in-store-only-es,0,0
cigarr,20,,,in-store-only-es,0,0
Tabacc,20,,,in-store-only-es,0,0
tabbaco,20,,,in-store-only-es,0,0
cigarete,20,,,in-store-only-es,0,0
cigaretts,20,,,in-store-only-es,0,0
cigaretter,20,,,in-store-only-es,0,0
cigaretes,20,,,in-store-only-es,0,0
Cigarettes,22,,,in-store-only-es,0,0
tobacco,22,,,in-store-only-es,0,0
cigarette,22,,,in-store-only-es,0,0
Marlboro,22,,,in-store-only-es,0,0
cig,22,,,in-store-only-es,0,0
amber leaf,22,,,in-store-only-es,0,0
cigar,22,,,in-store-only-es,0,0
terea,22,,,in-store-only-es,0,0
ciga,22,,,in-store-only-es,0,0
golden virginia,22,,,in-store-only-es,0,0
toba,22,,,in-store-only-es,0,0
tabaco,22,,,in-store-only-es,0,0
cigars,22,,,in-store-only-es,0,0
tabacco,22,,,in-store-only-es,0,0
camel,22,,,in-store-only-es,0,0
Malboro,22,,,in-store-only-es,0,0
Iqos,22,,,in-store-only-es,0,0
Amberleaf,22,,,in-store-only-es,0,0
cigare,22,,,in-store-only-es,0,0
Tabac,22,,,in-store-only-es,0,0
winston,22,,,in-store-only-es,0,0
zigaretten,22,,,in-store-only-es,0,0
snus,22,,,in-store-only-es,0,0
tobacc,22,,,in-store-only-es,0,0
taba,22,,,in-store-only-es,0,0
vape,22,,,in-store-only-es,0,0
marlboro gold,22,,,in-store-only-es,0,0
cigaret,22,,,in-store-only-es,0,0
cigarros,22,,,in-store-only-es,0,0
amber leaf tobacco,22,,,in-store-only-es,0,0
cigarrillos,22,,,in-store-only-es,0,0
Tobaco,22,,,in-store-only-es,0,0
cigarets,22,,,in-store-only-es,0,0
tobac,22,,,in-store-only-es,0,0
cigarett,22,,,in-store-only-es,0,0
lucky strike,22,,,in-store-only-es,0,0
Cigarro,22,,,in-store-only-es,0,0
heets,22,,,in-store-only-es,0,0
marlbo,22,,,in-store-only-es,0,0
Tabak,22,,,in-store-only-es,0,0
tobbaco,22,,,in-store-only-es,0,0
rolling tobacco,22,,,in-store-only-es,0,0
golden virginia tobacco,22,,,in-store-only-es,0,0
cigarr,22,,,in-store-only-es,0,0
Tabacc,22,,,in-store-only-es,0,0
tabbaco,22,,,in-store-only-es,0,0
cigarete,22,,,in-store-only-es,0,0
cigaretts,22,,,in-store-only-es,0,0
cigaretter,22,,,in-store-only-es,0,0
cigaretes,22,,,in-store-only-es,0,0
Cigarettes,23,,,in-store-only-en,0,0
tobacco,23,,,in-store-only-en,0,0
cigarette,23,,,in-store-only-en,0,0
Marlboro,23,,,in-store-only-en,0,0
cig,23,,,in-store-only-en,0,0
amber leaf,23,,,in-store-only-en,0,0
cigar,23,,,in-store-only-en,0,0
terea,23,,,in-store-only-en,0,0
ciga,23,,,in-store-only-en,0,0
golden virginia,23,,,in-store-only-en,0,0
toba,23,,,in-store-only-en,0,0
tabaco,23,,,in-store-only-en,0,0
cigars,23,,,in-store-only-en,0,0
tabacco,23,,,in-store-only-en,0,0
camel,23,,,in-store-only-en,0,0
Malboro,23,,,in-store-only-en,0,0
Iqos,23,,,in-store-only-en,0,0
Amberleaf,23,,,in-store-only-en,0,0
cigare,23,,,in-store-only-en,0,0
Tabac,23,,,in-store-only-en,0,0
winston,23,,,in-store-only-en,0,0
zigaretten,23,,,in-store-only-en,0,0
snus,23,,,in-store-only-en,0,0
tobacc,23,,,in-store-only-en,0,0
taba,23,,,in-store-only-en,0,0
vape,23,,,in-store-only-en,0,0
marlboro gold,23,,,in-store-only-en,0,0
cigaret,23,,,in-store-only-en,0,0
cigarros,23,,,in-store-only-en,0,0
amber leaf tobacco,23,,,in-store-only-en,0,0
cigarrillos,23,,,in-store-only-en,0,0
Tobaco,23,,,in-store-only-en,0,0
cigarets,23,,,in-store-only-en,0,0
tobac,23,,,in-store-only-en,0,0
cigarett,23,,,in-store-only-en,0,0
lucky strike,23,,,in-store-only-en,0,0
Cigarro,23,,,in-store-only-en,0,0
heets,23,,,in-store-only-en,0,0
marlbo,23,,,in-store-only-en,0,0
Tabak,23,,,in-store-only-en,0,0
tobbaco,23,,,in-store-only-en,0,0
rolling tobacco,23,,,in-store-only-en,0,0
golden virginia tobacco,23,,,in-store-only-en,0,0
cigarr,23,,,in-store-only-en,0,0
Tabacc,23,,,in-store-only-en,0,0
tabbaco,23,,,in-store-only-en,0,0
cigarete,23,,,in-store-only-en,0,0
cigaretts,23,,,in-store-only-en,0,0
cigaretter,23,,,in-store-only-en,0,0
cigaretes,23,,,in-store-only-en,0,0
Cigarettes,24,,,in-store-only-en,0,0
tobacco,24,,,in-store-only-en,0,0
cigarette,24,,,in-store-only-en,0,0
Marlboro,24,,,in-store-only-en,0,0
cig,24,,,in-store-only-en,0,0
amber leaf,24,,,in-store-only-en,0,0
cigar,24,,,in-store-only-en,0,0
terea,24,,,in-store-only-en,0,0
ciga,24,,,in-store-only-en,0,0
golden virginia,24,,,in-store-only-en,0,0
toba,24,,,in-store-only-en,0,0
tabaco,24,,,in-store-only-en,0,0
cigars,24,,,in-store-only-en,0,0
tabacco,24,,,in-store-only-en,0,0
camel,24,,,in-store-only-en,0,0
Malboro,24,,,in-store-only-en,0,0
Iqos,24,,,in-store-only-en,0,0
Amberleaf,24,,,in-store-only-en,0,0
cigare,24,,,in-store-only-en,0,0
Tabac,24,,,in-store-only-en,0,0
winston,24,,,in-store-only-en,0,0
zigaretten,24,,,in-store-only-en,0,0
snus,24,,,in-store-only-en,0,0
tobacc,24,,,in-store-only-en,0,0
taba,24,,,in-store-only-en,0,0
vape,24,,,in-store-only-en,0,0
marlboro gold,24,,,in-store-only-en,0,0
cigaret,24,,,in-store-only-en,0,0
cigarros,24,,,in-store-only-en,0,0
amber leaf tobacco,24,,,in-store-only-en,0,0
cigarrillos,24,,,in-store-only-en,0,0
Tobaco,24,,,in-store-only-en,0,0
cigarets,24,,,in-store-only-en,0,0
tobac,24,,,in-store-only-en,0,0
cigarett,24,,,in-store-only-en,0,0
lucky strike,24,,,in-store-only-en,0,0
Cigarro,24,,,in-store-only-en,0,0
heets,24,,,in-store-only-en,0,0
marlbo,24,,,in-store-only-en,0,0
Tabak,24,,,in-store-only-en,0,0
tobbaco,24,,,in-store-only-en,0,0
rolling tobacco,24,,,in-store-only-en,0,0
golden virginia tobacco,24,,,in-store-only-en,0,0
cigarr,24,,,in-store-only-en,0,0
Tabacc,24,,,in-store-only-en,0,0
tabbaco,24,,,in-store-only-en,0,0
cigarete,24,,,in-store-only-en,0,0
cigaretts,24,,,in-store-only-en,0,0
cigaretter,24,,,in-store-only-en,0,0
cigaretes,24,,,in-store-only-en,0,0
Cigarettes,25,,,in-store-only-es,0,0
tobacco,25,,,in-store-only-es,0,0
cigarette,25,,,in-store-only-es,0,0
Marlboro,25,,,in-store-only-es,0,0
cig,25,,,in-store-only-es,0,0
amber leaf,25,,,in-store-only-es,0,0
cigar,25,,,in-store-only-es,0,0
terea,25,,,in-store-only-es,0,0
ciga,25,,,in-store-only-es,0,0
golden virginia,25,,,in-store-only-es,0,0
toba,25,,,in-store-only-es,0,0
tabaco,25,,,in-store-only-es,0,0
cigars,25,,,in-store-only-es,0,0
tabacco,25,,,in-store-only-es,0,0
camel,25,,,in-store-only-es,0,0
Malboro,25,,,in-store-only-es,0,0
Iqos,25,,,in-store-only-es,0,0
Amberleaf,25,,,in-store-only-es,0,0
cigare,25,,,in-store-only-es,0,0
Tabac,25,,,in-store-only-es,0,0
winston,25,,,in-store-only-es,0,0
zigaretten,25,,,in-store-only-es,0,0
snus,25,,,in-store-only-es,0,0
tobacc,25,,,in-store-only-es,0,0
taba,25,,,in-store-only-es,0,0
vape,25,,,in-store-only-es,0,0
marlboro gold,25,,,in-store-only-es,0,0
cigaret,25,,,in-store-only-es,0,0
cigarros,25,,,in-store-only-es,0,0
amber leaf tobacco,25,,,in-store-only-es,0,0
cigarrillos,25,,,in-store-only-es,0,0
Tobaco,25,,,in-store-only-es,0,0
cigarets,25,,,in-store-only-es,0,0
tobac,25,,,in-store-only-es,0,0
cigarett,25,,,in-store-only-es,0,0
lucky strike,25,,,in-store-only-es,0,0
Cigarro,25,,,in-store-only-es,0,0
heets,25,,,in-store-only-es,0,0
marlbo,25,,,in-store-only-es,0,0
Tabak,25,,,in-store-only-es,0,0
tobbaco,25,,,in-store-only-es,0,0
rolling tobacco,25,,,in-store-only-es,0,0
golden virginia tobacco,25,,,in-store-only-es,0,0
cigarr,25,,,in-store-only-es,0,0
Tabacc,25,,,in-store-only-es,0,0
tabbaco,25,,,in-store-only-es,0,0
cigarete,25,,,in-store-only-es,0,0
cigaretts,25,,,in-store-only-es,0,0
cigaretter,25,,,in-store-only-es,0,0
cigaretes,25,,,in-store-only-es,0,0
Cigarettes,26,,,in-store-only-en,0,0
tobacco,26,,,in-store-only-en,0,0
cigarette,26,,,in-store-only-en,0,0
Marlboro,26,,,in-store-only-en,0,0
cig,26,,,in-store-only-en,0,0
amber leaf,26,,,in-store-only-en,0,0
cigar,26,,,in-store-only-en,0,0
terea,26,,,in-store-only-en,0,0
ciga,26,,,in-store-only-en,0,0
golden virginia,26,,,in-store-only-en,0,0
toba,26,,,in-store-only-en,0,0
tabaco,26,,,in-store-only-en,0,0
cigars,26,,,in-store-only-en,0,0
tabacco,26,,,in-store-only-en,0,0
camel,26,,,in-store-only-en,0,0
Malboro,26,,,in-store-only-en,0,0
Iqos,26,,,in-store-only-en,0,0
Amberleaf,26,,,in-store-only-en,0,0
cigare,26,,,in-store-only-en,0,0
Tabac,26,,,in-store-only-en,0,0
winston,26,,,in-store-only-en,0,0
zigaretten,26,,,in-store-only-en,0,0
snus,26,,,in-store-only-en,0,0
tobacc,26,,,in-store-only-en,0,0
taba,26,,,in-store-only-en,0,0
vape,26,,,in-store-only-en,0,0
marlboro gold,26,,,in-store-only-en,0,0
cigaret,26,,,in-store-only-en,0,0
cigarros,26,,,in-store-only-en,0,0
amber leaf tobacco,26,,,in-store-only-en,0,0
cigarrillos,26,,,in-store-only-en,0,0
Tobaco,26,,,in-store-only-en,0,0
cigarets,26,,,in-store-only-en,0,0
tobac,26,,,in-store-only-en,0,0
cigarett,26,,,in-store-only-en,0,0
lucky strike,26,,,in-store-only-en,0,0
Cigarro,26,,,in-store-only-en,0,0
heets,26,,,in-store-only-en,0,0
marlbo,26,,,in-store-only-en,0,0
Tabak,26,,,in-store-only-en,0,0
tobbaco,26,,,in-store-only-en,0,0
rolling tobacco,26,,,in-store-only-en,0,0
golden virginia tobacco,26,,,in-store-only-en,0,0
cigarr,26,,,in-store-only-en,0,0
Tabacc,26,,,in-store-only-en,0,0
tabbaco,26,,,in-store-only-en,0,0
cigarete,26,,,in-store-only-en,0,0
cigaretts,26,,,in-store-only-en,0,0
cigaretter,26,,,in-store-only-en,0,0
cigaretes,26,,,in-store-only-en,0,0
Cigarettes,27,,,in-store-only-es,0,0
tobacco,27,,,in-store-only-es,0,0
cigarette,27,,,in-store-only-es,0,0
Marlboro,27,,,in-store-only-es,0,0
cig,27,,,in-store-only-es,0,0
amber leaf,27,,,in-store-only-es,0,0
cigar,27,,,in-store-only-es,0,0
terea,27,,,in-store-only-es,0,0
ciga,27,,,in-store-only-es,0,0
golden virginia,27,,,in-store-only-es,0,0
toba,27,,,in-store-only-es,0,0
tabaco,27,,,in-store-only-es,0,0
cigars,27,,,in-store-only-es,0,0
tabacco,27,,,in-store-only-es,0,0
camel,27,,,in-store-only-es,0,0
Malboro,27,,,in-store-only-es,0,0
Iqos,27,,,in-store-only-es,0,0
Amberleaf,27,,,in-store-only-es,0,0
cigare,27,,,in-store-only-es,0,0
Tabac,27,,,in-store-only-es,0,0
winston,27,,,in-store-only-es,0,0
zigaretten,27,,,in-store-only-es,0,0
snus,27,,,in-store-only-es,0,0
tobacc,27,,,in-store-only-es,0,0
taba,27,,,in-store-only-es,0,0
vape,27,,,in-store-only-es,0,0
marlboro gold,27,,,in-store-only-es,0,0
cigaret,27,,,in-store-only-es,0,0
cigarros,27,,,in-store-only-es,0,0
amber leaf tobacco,27,,,in-store-only-es,0,0
cigarrillos,27,,,in-store-only-es,0,0
Tobaco,27,,,in-store-only-es,0,0
cigarets,27,,,in-store-only-es,0,0
tobac,27,,,in-store-only-es,0,0
cigarett,27,,,in-store-only-es,0,0
lucky strike,27,,,in-store-only-es,0,0
Cigarro,27,,,in-store-only-es,0,0
heets,27,,,in-store-only-es,0,0
marlbo,27,,,in-store-only-es,0,0
Tabak,27,,,in-store-only-es,0,0
tobbaco,27,,,in-store-only-es,0,0
rolling tobacco,27,,,in-store-only-es,0,0
golden virginia tobacco,27,,,in-store-only-es,0,0
cigarr,27,,,in-store-only-es,0,0
Tabacc,27,,,in-store-only-es,0,0
tabbaco,27,,,in-store-only-es,0,0
cigarete,27,,,in-store-only-es,0,0
cigaretts,27,,,in-store-only-es,0,0
cigaretter,27,,,in-store-only-es,0,0
cigaretes,27,,,in-store-only-es,0,0
Cigarettes,28,,,in-store-only-en,0,0
tobacco,28,,,in-store-only-en,0,0
cigarette,28,,,in-store-only-en,0,0
Marlboro,28,,,in-store-only-en,0,0
cig,28,,,in-store-only-en,0,0
amber leaf,28,,,in-store-only-en,0,0
cigar,28,,,in-store-only-en,0,0
terea,28,,,in-store-only-en,0,0
ciga,28,,,in-store-only-en,0,0
golden virginia,28,,,in-store-only-en,0,0
toba,28,,,in-store-only-en,0,0
tabaco,28,,,in-store-only-en,0,0
cigars,28,,,in-store-only-en,0,0
tabacco,28,,,in-store-only-en,0,0
camel,28,,,in-store-only-en,0,0
Malboro,28,,,in-store-only-en,0,0
Iqos,28,,,in-store-only-en,0,0
Amberleaf,28,,,in-store-only-en,0,0
cigare,28,,,in-store-only-en,0,0
Tabac,28,,,in-store-only-en,0,0
winston,28,,,in-store-only-en,0,0
zigaretten,28,,,in-store-only-en,0,0
snus,28,,,in-store-only-en,0,0
tobacc,28,,,in-store-only-en,0,0
taba,28,,,in-store-only-en,0,0
vape,28,,,in-store-only-en,0,0
marlboro gold,28,,,in-store-only-en,0,0
cigaret,28,,,in-store-only-en,0,0
cigarros,28,,,in-store-only-en,0,0
amber leaf tobacco,28,,,in-store-only-en,0,0
cigarrillos,28,,,in-store-only-en,0,0
Tobaco,28,,,in-store-only-en,0,0
cigarets,28,,,in-store-only-en,0,0
tobac,28,,,in-store-only-en,0,0
cigarett,28,,,in-store-only-en,0,0
lucky strike,28,,,in-store-only-en,0,0
Cigarro,28,,,in-store-only-en,0,0
heets,28,,,in-store-only-en,0,0
marlbo,28,,,in-store-only-en,0,0
Tabak,28,,,in-store-only-en,0,0
tobbaco,28,,,in-store-only-en,0,0
rolling tobacco,28,,,in-store-only-en,0,0
golden virginia tobacco,28,,,in-store-only-en,0,0
cigarr,28,,,in-store-only-en,0,0
Tabacc,28,,,in-store-only-en,0,0
tabbaco,28,,,in-store-only-en,0,0
cigarete,28,,,in-store-only-en,0,0
cigaretts,28,,,in-store-only-en,0,0
cigaretter,28,,,in-store-only-en,0,0
cigaretes,28,,,in-store-only-en,0,0
Cigarettes,29,,,in-store-only-es,0,0
tobacco,29,,,in-store-only-es,0,0
cigarette,29,,,in-store-only-es,0,0
Marlboro,29,,,in-store-only-es,0,0
cig,29,,,in-store-only-es,0,0
amber leaf,29,,,in-store-only-es,0,0
cigar,29,,,in-store-only-es,0,0
terea,29,,,in-store-only-es,0,0
ciga,29,,,in-store-only-es,0,0
golden virginia,29,,,in-store-only-es,0,0
toba,29,,,in-store-only-es,0,0
tabaco,29,,,in-store-only-es,0,0
cigars,29,,,in-store-only-es,0,0
tabacco,29,,,in-store-only-es,0,0
camel,29,,,in-store-only-es,0,0
Malboro,29,,,in-store-only-es,0,0
